1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0.81269
1,1,1,0,0,0,1,1,0.50121,0,1,0,0,0,1,0.81269
1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1,0,1,0,0,0,1,1,0.50121,0,0,0,0,0,0,0.81269
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
0,0.50388,0,1,1,1,0,0,0,0,0,1,1,1,0,0
1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
0,1,0,1,1,1,0,0.57619,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,0,0,0,0,0.42752,0.81269
1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0
1,1,1,0,0,1,0.5677,1,0,0,1,1,0,1,0,0.81269
0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0
0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0.81269
1,1,1,0,0,0.64151,1,1,1,1,0,0,0,0,1,0.81269
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0
1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0.81269
1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1
1,1,1,0,0,0,1,1,1,0,1,0.42327,0,0,0,1
1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1
0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0
1,0.50388,1,0,0,0,1,1,1,0,0,0,1,0,1,1
1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.81269
1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1
1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0.81269
1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1
1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0
0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0.81269
0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1
0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0
1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0.81269
1,0,1,0,0,0,1,1,0.50121,1,1,1,0,1,0,1
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,0.50388,0,1,1,1,0,0,0,1,0,1,1,1,0,0
0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1
0,0,0,1,1,1,0,0,0,1,0,0.42327,1,1,0,0.81269
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1
1,1,1,0,0,0,1,1,0,1,1,0,0,0.5933,1,1
1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,1,0,0.57619,0.50121,0,1,0.42327,0.50976,0.5933,1,1
0,0,0.5967,0,1,1,0,0,0,0,1,1,1,1,0,1
1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1
1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1
0,0,0,1,1,1,0,0,0,1,0.36232,1,1,1,0,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1
1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,1,1,0,0.50121,0,1,0,1,1,1,0.81269
1,0,0,0,1,1,0.5677,0,0.50121,0,0,0,0,1,0.42752,0
0.44208,0.50388,0.5967,0.41745,0,1,1,1,1,1,0.36232,0,1,1,0,0.81269
1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,0.50388,0.5967,0.41745,0.50476,0.64151,0.5677,0.57619,0.50121,0.50467,0.36232,0.42327,0.50976,1,0.42752,0.81269
1,0.50388,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
1,0.50388,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
0,0.50388,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,0.50388,1,0,0,1,1,1,0,1,0,0,0,0,1,0.81269
0,0.50388,0,1,1,1,0,0,0,1,0,1,1,1,0,0
1,0.50388,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
0,0.50388,1,0,0.50476,0.64151,1,1,1,1,0.36232,0.42327,0,0,1,1
1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1
1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1
0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,0.50388,0.5967,1,1,1,0,0,0,1,0,1,1,1,0.42752,1
0,0.50388,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1
1,0.50388,0,1,1,1,0,1,0,0,0,1,1,1,0,1
0,0.50388,1,0,0,0,1,1,1,0,0,0,0,0,1,1
0,0.50388,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,0.50388,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,0.50388,1,0,0,0,1,1,1,1,1,0,0,1,1,1
0,0.50388,1,0,0,1,0,1,0,1,1,0,0,0,1,1
0.44208,0.50388,1,0,0,0,1,1,0.50121,0,0.36232,0.42327,0.50976,0.5933,0.42752,0.81269
1,0.50388,1,0,0.50476,0.64151,1,1,1,0,0,0,0,0,1,0.81269
0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0.81269
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0.81269
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1
0,0.50388,1,0,0,1,1,1,1,1,0,0,0,1,1,1
0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1
1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1
0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1
0,0,0,1,1,1,1,1,1,1,0,1,1,1,0.42752,1
0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1
0.44208,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1
0,0.50388,0,0,0,1,1,1,1,1,0,0,0,1,0,0.81269
0,0,1,0,0,1,1,1,1,1,0,0,0,1,0.42752,1
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1
0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1
1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
1,1,0.5967,1,1,1,0,0,1,0,1,0.42327,1,1,0,0
0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0
1,1,0,1,1,1,0,0.57619,0,0,1,1,1,1,0,0
1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0
0,1,1,0,0,1,0,1,1,0,1,0,0.50976,0.5933,0.42752,0.81269
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0
0,1,1,0,0.50476,1,1,1,1,1,1,0,0,0.5933,0,0.81269
0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1
0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1
0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1
1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0.81269
0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0.81269
1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0.81269
1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
1,0,1,0,0,0,0.5677,1,1,0.50467,0,0,0,0,1,0.81269
0,0.50388,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,1,1,0,0,0,1,1,1,1,0,0,0.50976,0,1,1
0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1
1,0.50388,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1
0,0,1,0,0,0,1,1,1,1,1,0.42327,0,0,1,1
0.44208,0,1,0,0,0,1,1,1,1,1,0.42327,0,0,1,0.81269
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
0.44208,0.50388,1,0,0,0,1,1,1,0.50467,0.36232,0,0,0,0.42752,0.81269
0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1
1,0.50388,1,0,0,0,1,1,1,0,0,0,0,0,1,1
0.44208,0.50388,0.5967,0.41745,0.50476,0.64151,0.5677,0.57619,1,0.50467,0.36232,0.42327,0.50976,0.5933,0.42752,0.81269
0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1
1,0,1,0,0,0,1,1,1,1,0,0.42327,0,0,1,1
0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
1,0.50388,0,1,1,1,1,1,0,0,0,1,0.50976,1,0.42752,0.81269
1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
0,0.50388,0,1,1,1,0,0,0,0,0,1,1,1,0,0.81269
0,1,0,1,1,1,0,0.57619,0,1,0,1,1,1,0,0.81269
0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
0,0,1,0,0,1,1,0.57619,1,1,1,0,0,0,1,1
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0.81269
0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0.81269
0,0.50388,1,1,1,1,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,1,1,1,1,1,0,0.50976,0,1,0.81269
1,1,0,0,0,0,1,1,0.50121,0,1,0,0,0,1,0.81269
0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1
1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1
0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1
1,0.50388,0,1,1,1,1,0,0,1,0,1,1,1,0,1
0,0,1,0,0,0,1,1,1,0,0,0.42327,0,0,1,1
1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1
0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1
1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0.81269
1,1,1,0,1,1,0,0,0.50121,1,0,0,0,1,1,0.81269
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0
1,0.50388,1,0,0,0,1,1,1,0,0.36232,0,0,0,1,0.81269
0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0.81269
1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0.81269
0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1
0,1,0,1,1,1,0,0,0,1,0,0.42327,1,1,0,0
0,0.50388,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0.42752,1
0,1,0,1,1,1,0,0,0,0,0,1,1,0.5933,0,1
0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1
0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0.81269
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0.81269
0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1
1,1,1,0,0,0,1,1,0.50121,1,0,0,0,0,1,0.81269
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
0,0,0,1,0,1,1,0.57619,1,0,0,1,1,1,0,1
1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1
0,0,0,0,1,1,1,0,0,0,0,0.42327,0,1,1,1
0,1,1,0,0,0,1,1,0.50121,1,0,0,1,0,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1
0,0,1,0,1,0,1,1,1,0,0,0,0,1,0.42752,1
0,1,0,1,1,1,0.5677,0,0,0,0,0.42327,1,1,0,0
0.44208,0.50388,0.5967,0.41745,0.50476,0.64151,0.5677,0.57619,0.50121,0.50467,0.36232,0.42327,0.50976,0.5933,0.42752,0.81269
1,0,1,0,0,0,1,1,0.50121,0,1,0,0,0,1,1
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0
1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.42752,1
0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
1,0,1,0,0,0.64151,1,1,1,0,0.36232,0.42327,0,0.5933,0.42752,0.81269
1,0,1,0,0,0,1,1,1,1,0,0,0.50976,0,1,1
1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1
1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
0,1,1,0,0,1,1,1,1,0,0.36232,0,0,0,0,1
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0.81269
0,0,0,1,1,0,1,1,0,1,0,1,1,1,0.42752,1
1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1
0,0,1,0,1,1,0,0,0,0,0.36232,0,1,1,0,0
0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1
1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0.81269
1,0,0,1,1,1,0,0,0,1,0,0.42327,1,1,0,0
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,1,1,1,1,1,1,0,0,0,0.42752,1
0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1
0,0,1,0,0,1,0.5677,1,0.50121,1,1,1,0,1,1,0.81269
1,1,1,0.41745,0,1,1,1,1,0,1,0,1,0,0.42752,1
1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1
1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0.81269
1,0,1,0,0.50476,1,0.5677,1,1,1,0,0,1,1,0,1
1,0,1,0,0,1,1,1,1,1,0,0.42327,0,1,0,1
1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1
1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0.81269
0,1,0,1,1,1,0.5677,0.57619,0,1,0,1,0.50976,0.5933,0.42752,0.81269
0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1
1,1,1,0,0,1,1,1,1,1,0,0,0.50976,0,1,0.81269
0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1
0,0,0.5967,0,0,1,1,1,1,0,0,0,0,0,1,1
0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0.81269
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0.81269
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0
0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1
1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
0,1,1,1,1,1,1,0.57619,0,0,0,0,0.50976,0.5933,1,0.81269
0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1
1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1
1,1,1,0,0.50476,1,0,0.57619,0,0,1,0,1,1,0,0.81269
1,1,1,0,1,1,0,1,0.50121,1,0,0,1,1,0,0.81269
0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0
0,1,0,0,1,1,0,0,0.50121,0,0,1,1,1,0,1
1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1
1,0.50388,1,0,0,1,1,1,1,1,0,0,0,0,1,0.81269
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0
1,0.50388,1,0,0,0,1,1,1,0,0,0,0,0,1,0.81269
1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0.81269
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
0,1,1,0,0,1,1,1,0.50121,0,1,1,0,0,1,1
0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0.81269
0,0,1,0,0,1,1,1,0,0,1,0,0,1,0.42752,1
1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1
1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0
0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1
0,0.50388,1,0.41745,0,1,1,1,1,1,1,0,0.50976,0.5933,1,1
0,1,1,0,1,0.64151,1,0,0,1,1,0,1,0,1,1
0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1
0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1
0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.81269
0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0.81269
0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
0,1,1,0,0,1,1,1,1,1,0,0.42327,0,0,1,1
1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0.81269
0,0,0,1,1,1,0,0,0,1,0.36232,1,1,1,0,1
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1
1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0.81269
1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0
1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1
0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0.81269
1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0.81269
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1
0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
1,1,1,0,0.50476,1,1,1,0,1,0.36232,0.42327,0,0,1,1
1,1,1,0,0.50476,0,1,1,1,1,0,0,0,0,1,0.81269
0,1,1,1,1,1,0,0,0,0,1,1,0.50976,1,0,0
0,1,1,0.41745,1,1,0,1,0,1,0.36232,0,1,1,0.42752,1
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0
1,0.50388,1,0,0,0,1,1,1,0,1,0,0,0,1,1
0,1,0,1,1,1,0.5677,0.57619,0,0,0.36232,0.42327,1,0.5933,0.42752,0.81269
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
1,1,1,0,0,1,0.5677,1,1,0,1,0,1,0,1,1
1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.81269
1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0.81269
1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1
1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0
0,0.50388,1,0,1,1,0,1,0,0,1,0,0,0,0,0.81269
1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0.81269
0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0.81269
1,0,1,0,0,0,1,1,1,0.50467,1,0,0,0,1,0.81269
0.44208,0.50388,0,0,0.50476,1,0.5677,0,0,0,1,1,0,1,0,0.81269
1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1
0.44208,0.50388,0.5967,0.41745,0,1,0,1,1,0,0,1,1,0,0,0.81269
1,1,0.5967,0.41745,0.50476,1,0,0,0,0,1,0,1,0,0,1
1,1,1,0.41745,0,0,0,1,0,0,1,0.42327,0,0,1,1
1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
1,1,0,0,1,0.64151,0,0,0,0,1,0,1,1,0,1
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0.50476,1,0,0,0,1,0,1,1,1,0,0
0,1,0,1,1,1,0,0.57619,0,0,0.36232,0.42327,0.50976,1,0,0.81269
0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0
